time(ms)	gyro_x(deg/s)	gyro_y(deg/s)	gyro_z(deg/s)	orientation_roll(deg)	orientation_pitch(deg)	orientation_yaw(deg)	throttle	battery(V)	loop_time(uS)	pid_output_roll	pid_output_pitch	pid_output_yaw	ultrasonic_alt	baro_alt	flight_mode
283377	-28	-29	3	-0.8528985	0.03458735	9.7418	0	11.34	4009	0	0	0	0.8410357	-0.07421745	1
283419	-40	-27	3	-0.8551362	0.0323244	9.739051	0	11.34	4002	0	0	0	0.8410357	-0.07338172	1
283567	-35	-30	2	-0.8494582	0.02425678	9.733002	0	11.34	4002	0	0	0	0.8410357	-0.08064621	1
283648	-30	-26	8	-0.8500777	0.03312377	9.729153	0	11.4	4004	0	0	0	0.8410357	-0.08609965	1
283741	-21	-28	0	-0.8569005	0.03202001	9.725731	0	11.4	4003	0	0	0	0.8410357	-0.0948593	1
283896	-30	-29	2	-0.8457412	0.02263751	9.717787	0	11.4	4003	0	0	0	0.8410357	-0.1057352	1
283997	-34	-27	4	-0.8395731	0.02145688	9.712713	0	11.4	4002	0	0	0	0.8410357	-0.1025458	1
284088	-35	-30	4	-0.8366906	0.01486058	9.708742	0	11.4	4004	0	0	0	0.8410357	-0.1079089	1
284152	-27	-24	1	-0.8379434	0.01297127	9.705503	0	11.4	4004	0	0	0	0.8410357	-0.1113562	1
284278	-29	-34	4	-0.8356607	0.0352306	9.702326	0	11.4	4003	0	0	0	0.8410357	-0.1097318	1
284361	-13	-29	1	-0.8242352	0.04069952	9.699331	0	11.4	4004	0	0	0	0.8410357	-0.1060919	1
284427	-24	-32	-1	-0.8195283	0.03066157	9.697009	0	11.4	4003	0	0	0	0.8410357	-0.1103589	1
284504	-18	-25	0	-0.8273335	0.02603435	9.695113	0	11.4	4003	0	0	0	0.8410357	-0.1158822	1
284588	-35	-29	2	-0.8205594	0.02537164	9.69212	0	11.4	4003	0	0	0	0.8410357	-0.1239684	1
284736	-25	-29	1	-0.8414077	0.03368533	9.68497	0	11.4	4002	0	0	0	0.8410357	-0.1456993	1
284831	-20	-26	2	-0.8466224	0.0411482	9.679593	0	11.4	4004	0	0	0	0.8410357	-0.1509688	1
284897	-21	-28	0	-0.844302	0.02083128	9.678066	0	11.4	4004	0	0	0	0.8410357	-0.1543493	1
284986	-23	-29	-2	-0.8347318	0.01906089	9.675563	0	11.4	4003	0	0	0	0.8410357	-0.1546848	1
285118	-32	-23	2	-0.8159502	0.01482643	9.670982	0	11.4	4003	0	0	0	0.8410357	-0.1518248	1
285239	-22	-22	0	-0.8160709	0.04052747	9.667378	0	11.4	4004	0	0	0	0.8410357	-0.1507936	1
285410	-15	-29	4	-0.8182091	0.0350863	9.6609	0	11.34	4004	0	0	0	0.8410357	-0.1571443	1
285541	-30	-19	1	-0.8346919	0.03988905	9.655648	0	11.34	4003	0	0	0	0.8410357	-0.1668089	1
285617	-25	-28	6	-0.8280129	0.02612592	9.654366	0	11.34	4004	0	0	0	0.8410357	-0.1704269	1
285709	-20	-23	5	-0.8237412	0.01252247	9.651251	0	11.34	4003	0	0	0	0.8410357	-0.1720866	1
285882	-22	-20	2	-0.829127	0.01876447	9.646175	0	11.34	4003	0	0	0	0.8410357	-0.1739067	1
285965	-22	-20	4	-0.8275663	0.01461926	9.643367	0	11.34	4002	0	0	0	0.8410357	-0.1717947	1
286100	-26	-21	3	-0.8366903	0.0137937	9.638662	0	11.34	4004	0	0	0	0.8410357	-0.1811722	1
286188	-31	-21	0	-0.8347805	0.008916385	9.636403	0	11.34	4002	0	0	0	0.8410357	-0.1828679	1
286311	-16	-19	-2	-0.8377208	-0.01572677	9.630536	0	11.34	4003	0	0	0	0.8410357	-0.1914101	1
286435	-27	-20	3	-0.8579429	0.001215573	9.625403	0	11.34	4003	0	0	0	0.8410357	-0.1924771	1
286514	-29	-27	0	-0.8594082	-0.004695018	9.623938	0	11.34	4002	0	0	0	0.8410357	-0.1895439	1
286593	-14	-15	3	-0.8429294	0.003893288	9.619843	0	11.34	4003	0	0	0	0.8410357	-0.1883349	1
286701	-21	-21	3	-0.844132	0.005107538	9.614712	0	11.34	4004	0	0	0	0.8410357	-0.1888888	1
286793	-38	-18	4	-0.8415184	0.008549236	9.607441	0	11.34	4004	0	0	0	0.8410357	-0.1843255	1
286960	-20	-22	2	-0.8260823	0.02394347	9.603408	0	11.34	4004	0	0	0	0.8410357	-0.1664288	1
287042	-16	-13	4	-0.8321586	0.02169183	9.599375	0	11.34	4003	0	0	0	0.8410357	-0.161592	1
287194	-29	-16	4	-0.8427997	0.01131192	9.595343	0	11.34	4003	0	0	0	0.8410357	-0.1553689	1
287290	-20	-18	-3	-0.8363138	0.004965306	9.59186	0	11.34	4002	0	0	0	0.8410357	-0.1555135	1
287437	-15	-24	6	-0.8270141	-0.01484137	9.588072	0	11.34	4003	0	0	0	0.8410357	-0.1632883	1
287502	-16	-19	3	-0.8194594	-0.02105033	9.58685	0	11.34	4003	0	0	0	0.8410357	-0.163825	1
287654	-17	-19	2	-0.797197	-0.006810416	9.576645	0	11.34	4004	0	0	0	0.8410357	-0.1674589	1
287834	-31	-20	7	-0.8139322	-0.02505298	9.569436	0	11.34	4003	0	0	0	0.8410357	-0.1676197	1
287992	-26	-21	0	-0.8081968	-0.01821654	9.563267	0	11.34	4003	0	0	0	0.8410357	-0.1760379	1
288080	-12	-16	-2	-0.8124915	-0.01616574	9.560701	0	11.34	4004	0	0	0	0.8410357	-0.1822934	1
288211	-17	-18	2	-0.8109917	-0.01073872	9.559175	0	11.34	4004	0	0	0	0.8410357	-0.195393	1
288255	-10	-12	4	-0.806884	-0.0102259	9.555996	0	11.34	4002	0	0	0	0.8410357	-0.197878	1
288338	-24	-21	4	-0.7979393	-0.01539486	9.554287	0	11.34	4003	0	0	0	0.8410357	-0.2080633	1
288406	-28	-21	2	-0.8161718	-0.002471523	9.551784	0	11.34	4003	0	0	0	0.8410357	-0.2116501	1
288607	-25	-24	0	-0.8142915	-0.02025289	9.548302	0	11.34	4002	0	0	0	0.8410357	-0.2154307	1
288703	-11	-25	4	-0.7975361	-0.03077175	9.54494	0	11.34	4003	0	0	0	0.8410357	-0.2141248	1
288787	-22	-14	1	-0.7753899	-0.03173515	9.54109	0	11.34	4002	0	0	0	0.8410357	-0.2166699	1
288828	-24	-14	0	-0.7885984	-0.03173618	9.537607	0	11.34	4004	0	0	0	0.8410357	-0.2162398	1
288868	-15	-16	1	-0.790096	-0.02421973	9.537729	0	11.34	4003	0	0	0	0.8410357	-0.2153645	1
289026	-13	-18	0	-0.7793889	-0.01659729	9.534002	0	11.34	4004	0	0	0	0.8410357	-0.2151244	1
289073	-15	-19	-2	-0.7802075	-0.001189235	9.533392	0	11.34	4004	0	0	0	0.8410357	-0.2144611	1
289182	-20	-11	-1	-0.796999	-0.009404135	9.530642	0	11.34	4003	0	0	0	0.8410357	-0.2136948	1
289351	-18	-13	6	-0.8070535	-0.008685851	9.525756	0	11.34	4003	0	0	0	0.8410357	-0.2084828	1
289410	-25	-10	4	-0.8103545	-0.01350692	9.523435	0	11.34	4004	0	0	0	0.8410357	-0.2093366	1
289555	-9	-13	6	-0.7954916	-0.01066685	9.522518	0	11.34	4004	0	0	0	0.8410357	-0.2129769	1
289591	-7	-7	3	-0.7902146	-0.005873509	9.522275	0	11.34	4003	0	0	0	0.8410357	-0.214872	1
289744	-18	-8	3	-0.7826048	-0.02120172	9.518185	0	11.23	4004	0	0	0	0.8410357	-0.2264585	1
289840	-14	-11	-1	-0.7850579	-0.01888326	9.515556	0	11.23	4002	0	0	0	0.8410357	-0.2263874	1
289885	-16	-11	2	-0.7785944	-0.02539941	9.51244	0	11.23	4003	0	0	0	0.8410357	-0.2267237	1
289927	-5	-10	0	-0.7841045	-0.02928313	9.510973	0	11.23	4002	0	0	0	0.8410357	-0.2284437	1
290030	-10	-8	5	-0.765481	-0.03906505	9.509201	0	11.23	4003	0	0	0	0.8410357	-0.2364928	1
290161	-7	-6	4	-0.7712064	-0.04821751	9.506086	0	11.23	4003	0	0	0	0.8410357	-0.2472619	1
290307	-27	-13	-4	-0.778138	-0.02534564	9.502178	0	11.23	4002	0	0	0	0.8410357	-0.2604983	1
290379	-20	-13	4	-0.7840725	-0.01867791	9.500284	0	11.23	4003	0	0	0	0.8410357	-0.271487	1
290494	-17	-5	0	-0.7920319	-0.03767337	9.497598	0	11.23	4002	0	0	0	0.8410357	-0.2796401	1
290549	-17	-10	0	-0.804754	-0.01741848	9.496194	0	11.4	4002	0	0	0	0.8410357	-0.2819598	1
290639	-21	-19	1	-0.7881404	-0.0200807	9.495523	0	11.4	4003	0	0	0	0.8410357	-0.2823214	1
290695	-22	-10	1	-0.7896614	-0.01276367	9.49473	0	11.4	4003	0	0	0	0.8410357	-0.2831938	1
290816	-16	-11	0	-0.7777191	-0.04115556	9.491004	0	11.4	4002	0	0	0	0.8410357	-0.2836875	1
290939	-20	-16	0	-0.7862741	-0.03564475	9.489844	0	11.4	4002	0	0	0	0.8410357	-0.2785113	1
291048	-12	-9	-2	-0.7949769	-0.03269358	9.486852	0	11.4	4004	0	0	0	0.8410357	-0.2741354	1
291113	-6	-9	0	-0.8056275	-0.048687	9.486485	0	11.4	4004	0	0	0	0.8410357	-0.2742425	1
291203	-3	-9	0	-0.805128	-0.05576098	9.483796	0	11.4	4003	0	0	0	0.8410357	-0.2701451	1
291285	-11	-14	5	-0.7906373	-0.04685131	9.482145	0	11.4	4002	0	0	0	0.8410357	-0.2724297	1
291389	-11	-15	3	-0.7892256	-0.04899837	9.478848	0	11.4	4004	0	0	0	0.8410357	-0.271996	1
291574	-3	-15	3	-0.7967775	-0.05755388	9.472861	0	11.34	4002	0	0	0	0.8410357	-0.2688904	1
291630	-20	-9	5	-0.7963381	-0.05001111	9.472556	0	11.34	4003	0	0	0	0.8410357	-0.2674471	1
291749	-14	-14	-2	-0.7989694	-0.04812988	9.46718	0	11.34	4002	0	0	0	0.8410357	-0.2561777	1
291932	-12	-14	2	-0.7797625	-0.04947202	9.467976	0	11.34	4003	0	0	0	0.8410357	-0.2400307	1
292101	-11	-7	0	-0.7802098	-0.06569044	9.463515	0	11.34	4004	0	0	0	0.8410357	-0.2314495	1
292284	-10	-13	0	-0.7906966	-0.05908483	9.460519	0	11.34	4003	0	0	0	0.8410357	-0.2178709	1
292430	-20	-6	0	-0.7908684	-0.06784948	9.456552	0	11.34	4004	0	0	0	0.8410357	-0.2018896	1
292559	-10	-6	2	-0.7837442	-0.06505292	9.452213	0	11.34	4003	0	0	0	0.8410357	-0.1888082	1
292616	-3	-9	3	-0.7775173	-0.07763979	9.452336	0	11.34	4003	0	0	0	0.8410357	-0.1831333	1
292733	-23	-8	3	-0.7640392	-0.06397385	9.448917	0	11.34	4004	0	0	0	0.8410357	-0.1855859	1
292823	0	-1	-4	-0.7486419	-0.06630443	9.446963	0	11.34	4003	0	0	0	0.8410357	-0.1891352	1
292918	-15	-11	0	-0.7544751	-0.06481298	9.442869	0	11.34	4004	0	0	0	0.8410357	-0.1966806	1
293007	-1	-12	2	-0.7543575	-0.05170395	9.442075	0	11.34	4003	0	0	0	0.8410357	-0.1962331	1
293100	-14	-14	2	-0.7517666	-0.06085705	9.440732	0	11.34	4002	0	0	0	0.8410357	-0.192894	1
293254	-14	-14	-2	-0.7778382	-0.06243505	9.439083	0	11.4	4003	0	0	0	0.8410357	-0.1903491	1
293335	-5	-3	-1	-0.7867922	-0.0664188	9.437737	0	11.4	4004	0	0	0	0.8410357	-0.1904498	1
293491	-10	-5	-3	-0.7613634	-0.06102045	9.434989	0	11.4	4004	0	0	0	0.8410357	-0.1979381	1
293619	-7	-11	4	-0.7602344	-0.06787117	9.432974	0	11.4	4002	0	0	0	0.8410357	-0.2078605	1
293800	-11	-5	0	-0.7637219	-0.05627446	9.433279	0	11.4	4002	0	0	0	0.8410357	-0.2331129	1
293965	-12	-6	-4	-0.748247	-0.05163172	9.431507	0	11.4	4003	0	0	0	0.8410357	-0.2331285	1
